,article_id,title,pub_date_dt,kword,american_behav_scientists,behav_analysis,behav_change,behav_econ,behav_insight,behav_insights_team,behav_science,behav_scientist,behavioural_economist,behavioural_fatigue,chater,halpern,herd_immunity,michie,nudge,psychologist,psychology,spi-b
113,b1_243,TOO SLOW TO ACT' Boris Johnson accused of coronavirus complacency after he & Matt Hancock are diagnosed & Chris Whitty isolates himself,2020-03-28,"['michie', 'behav_change']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
114,b1_244,"Birds, buds and bright days: how spring can make us healthier and happier;Longer, lighter days can help us banish old habits, sleep better and improve our mental health, even during the lockdown",2020-03-29,"['nudge', 'behav_scientist', 'psychology']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
115,b1_245,SPAIN'S HELL;832 DEAD IN 24 HOURS ON WORST DAY YET,2020-03-29,"['michie', 'behav_change']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
116,b1_246,Work Tribes 'I'd like to propose a drinks party - via videoconference',2020-03-30,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
117,b1_247,Work Tribes 'I'd like to propose a drinks party - via videoconference';EMMA JACOBS AND ANDREW HILL,2020-03-30,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
118,b1_249,Work Tribes 'I'd like to propose a drinks party - via videoconference' EMMA JACOBS AND ANDREW HILL,2020-03-30,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
119,b1_25,How to beat your workphone addiction;OFFICE POLITICS ; Always-on culture can be a double-edged sword - here's what we can do about it,2020-02-19,['nudge'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
120,b1_251,"UK coronavirus live: NHS to get thousands of new ventilators 'next week', as death toll rises to 1,789 - as it happened;Department of Health says 143,186 people have been tested, with 25,150 testing positive; Home Office confirms NHS worker visas will be extendedCoronavirus - latest global updatesUK coronavirus death toll reaches 1,789 amid data reporting concernsUK labs could be testing tens of thousands more peopleSee all our coronavirus coverage",2020-03-31,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
121,b1_254,"How coronavirus can be stopped in eight weeks;As the US becomes the centre of the pandemic and health services globally brace for disaster, former World Health Organisation director Anthony Costello tells Nafeez Ahmed that it is not too late to regain control of the situation",2020-03-31,"['herd_immunity', 'behav_science', 'herd_immunity', 'herd_immunity', 'herd_immunity']",0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0
122,b1_255,DON'T LET YOURSELF CATCH ANXIETY TOO!,2020-03-31,"['psychology', 'psychology', 'psychology', 'psychology', 'psychologist', 'psychologist']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0
123,b1_259,Muddling through does not work for pandemics;Letters,2020-03-31,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
124,b1_260,Derbyshire police chief defends force's reaction to lockdown;Supreme court judge Lord Sumption said force's use of drones reminiscent of a police stateCoronavirus - latest updatesSee all our coronavirus coverage,2020-03-31,['nudge'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
125,b1_262,"Absolutely wrong': how UK's coronavirus test strategy unravelled;Ministers shrugged off warnings a lack of tests could cost lives, until they were forced to change tackCoronavirus - latest updatesSee all our coronavirus coverage",2020-04-01,"['behav_insights_team', 'halpern', 'herd_immunity', 'halpern', 'halpern', 'behav_science', 'behav_science', 'herd_immunity']",0,0,0,0,0,1,2,0,0,0,0,3,2,0,0,0,0,0
126,b1_263,Sway by Pragya Agarwal review - how we are all unconsciously biased;Does 'nudging' work? And how useful is it to assume that people 'are not naturally rational'? This is an urgent study of the political harm of bias,2020-04-01,"['behav_science', 'nudge', 'american_behav_scientists', 'behav_econ', 'psychology', 'nudge', 'nudge']",1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0
127,b1_264,"Coronavirus lockdown rebellion begins as transport use rises ahead of warm weekend;Officials concerned by trend, while Government is warned of 'rebellion' if lockdown measures last too long",2020-04-01,"['michie', 'behav_science', 'behav_change', 'michie', 'michie']",0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0
128,b1_265,A public inquiry into the UK's coronavirus response would find a litany of failures;Any self-respecting pandemic crisis team should have realised the importance of mass testing from the outset Anthony Costello is a former director of maternal and child health at the World Health Organization Coronavirus - latest updates See all our coronavirus coverage,2020-04-01,"['herd_immunity', 'behav_science', 'behav_science', 'psychology']",0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0
129,b1_269,How reading The Times can help keep dementia at bay,2020-04-01,"['behav_science', 'behav_science']",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
130,b1_27,"Mother loses 5st in five months using 'smart' weight-loss plan that allows chocolate and wine;Lynne Gaskell, 54, knew she needed to act o she ""could be around for longer"" to look after her autistic son Joshua after being told she was pre-diabetic",2020-02-20,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
131,b1_270,Coronavirus mass testing won't help UK get out of lockdown scientists warn;Mass testing has worked for countries like South Korea - but could stop people from self-isolating in the UK.,2020-04-01,"['behav_science', 'psychology']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
132,b1_272,Coronavirus: Inside the UK government's influential behavioural 'nudge unit';Former intelligence analyst specialised in China and cyber warfare has just joined key team,2020-04-02,"['behav_insights_team', 'behav_insights_team', 'behav_insights_team', 'herd_immunity', 'behav_insights_team', 'behav_insights_team', 'nudge', 'halpern', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'halpern', 'behav_science', 'behav_science', 'herd_immunity', 'halpern', 'herd_immunity']",0,0,0,0,0,5,2,0,0,0,0,3,7,0,1,0,0,0
133,b1_273,"How the Government's 25,000-a-day coronavirus testing pledge descended into chaos;The UK Government has failed on its pledge to perform 25,000 coronavirus tests a day, despite the World Health Organisation calling on all countries to 'test, test, test' in order to beat the epidemic",2020-04-02,"['herd_immunity', 'halpern', 'behav_insights_team', 'psychologist', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'behav_insights_team', 'herd_immunity', 'herd_immunity', 'herd_immunity']",0,0,0,0,0,2,0,0,0,0,0,1,7,0,0,1,0,0
134,b1_274,"Public anger over price gouging is justified - but it could be damaging;The market fundamentalists are not entirely wrong to warn against the popular urge to stamp out price fluctuations, writes Ben Chu",2020-04-02,"['american_behav_scientists', 'american_behav_scientists', 'behav_econ', 'american_behav_scientists', 'american_behav_scientists']",4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,b1_275,"It was wrong to play against Atlético, says Liverpool's public health director;Game may have influenced rise of coronavirus in LiverpoolFan with symptoms talks of dangers to supporters that nightCoronavirus - latest updates | See all our coronavirus coverage",2020-04-02,"['halpern', 'behav_insights_team', 'herd_immunity']",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
136,b1_276,Warnings of quarantine 'rebellion' as car use rises;Coronavirus ; Social isolation,2020-04-02,"['michie', 'behav_science', 'behav_change', 'michie', 'michie']",0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0
137,b1_277,How major cities around the world ground to a halt amid the coronavirus pandemic;Once thriving city hubs have fallen quiet in just one month as communities attempt to stave off the encroaching virus.,2020-04-02,"['michie', 'behav_science', 'behav_change']",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
138,b1_278,How I helped build a coronavirus chatbot for the NHS in just days,2020-04-02,"['spi-b', 'behav_science']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
139,b1_279,Are enough people being tested for coronavirus?,2020-04-02,['behavioural_fatigue'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
140,b1_28,"HAMISH MCRAE: Want to be a real populist, Boris? Scrap the 45p top tax rate and do something popular for a change",2020-02-22,"['behav_insights_team', 'behav_insights_team', 'nudge', 'behav_insights_team', 'nudge', 'nudge']",0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0
141,b1_280,Are enough people being tested for Covid-19?,2020-04-02,['behavioural_fatigue'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142,b1_281,"Coronavirus: Boris Johnson ignored expert evidence over pandemic, says ex-chief scientific adviser;'We did all the work that needed to be done - we did prepare the ground'",2020-04-02,"['behav_science', 'herd_immunity']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
143,b1_283,Inside the government's behavioural 'nudge unit',2020-04-03,"['behav_insights_team', 'behav_insights_team', 'behav_insights_team', 'herd_immunity', 'behav_insights_team', 'behav_insights_team', 'nudge', 'halpern', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'halpern', 'behav_science', 'behav_science', 'herd_immunity', 'halpern', 'herd_immunity']",0,0,0,0,0,5,2,0,0,0,0,3,7,0,1,0,0,0
144,b1_284,"When can lockdown end, and how do we get out of it? An economist, behavioural scientist and epidemiologist have their say;We asked three experts for their view on the question everyone's asking",2020-04-03,"['behav_scientist', 'behav_scientist', 'behav_science', 'behav_science']",0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
145,b1_285,"Give it some emotion, social distancing study advises",2020-04-03,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
146,b1_286,"Coronavirus: a test strategy that failed;Readers comment on the UK government's response, suggesting it moved too late, is negligent and is spreading the wrong message - again Coronavirus - latest updatesSee all our coronavirus coverage",2020-04-03,['nudge'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
147,b1_287,DIY SOS How to make your own coronavirus face mask while in lockdown,2020-04-03,['michie'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
148,b1_289,The chaotic government response to coronavirus is closer to the failures of 1914 than the determination of 1940;NHS workers are like the badly-led British troops in the First World War: 'Lions led by donkeys',2020-04-03,"['herd_immunity', 'halpern', 'herd_immunity']",0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
149,b1_29,GPs pioneer a way to break their opioid habit;A programme that 'nudges' doctors to prescribe exercise and physiotherapy is weaning patients off painkillers,2020-02-22,"['nudge', 'nudge']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
150,b1_291,Strong collective action will see us overcome the crisis;The behavioural scientist,2020-04-04,"['behav_science', 'behav_science']",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
151,b1_292,"It's time to stop promising and start delivering;We are led by mediocre, self-regarding institutions that have mishandled this crisis from the start",2020-04-04,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
152,b1_293,"We are being led by mediocre, self-regarding institutions that have mishandled this crisis from the start",2020-04-04,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
153,b1_295,NO U-TURN Brits won't be told to wear face masks in public despite other nations changing advice,2020-04-04,['michie'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
154,b1_296,Virus response is 'lions led by donkeys' all over again,2020-04-04,"['herd_immunity', 'halpern', 'herd_immunity']",0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
155,b1_297,Our three-step plan for ending economy's virus hibernation,2020-04-05,['behav_insight'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
156,b1_298,WHEN WILL IT BE SAFE TO GO BACK TO NORMAL?,2020-04-05,"['herd_immunity', 'herd_immunity', 'herd_immunity', 'behav_science', 'herd_immunity', 'herd_immunity']",0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0
157,b1_299,"FABULIST;Bring on the LOLs with a hilare podcast, get lost in a dreamy novel and press play on a classic Netflix hit",2020-04-05,"['behav_analysis', 'psychologist']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
158,b1_30,The puzzle of managing money;Bobby Seagull Serious Money,2020-02-22,"['american_behav_scientists', 'american_behav_scientists', 'american_behav_scientists', 'american_behav_scientists', 'american_behav_scientists', 'psychologist']",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
159,b1_300,"Lack of coronavirus testing 'difficult to understand', says Dame Deirdre Hine",2020-04-05,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,b1_304,REBELS RISKING LIVES FOR TASTE OF FREEDOM,2020-04-06,"['michie', 'behav_science', 'behav_change']",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
161,b1_305,"Tighter lockdown will just delay coronavirus peak until autumn, ministers warned;Modelling for Government shows that implementing 'very stringent' lockdown measures will push peak back, not reduce it",2020-04-06,"['herd_immunity', 'spi-b']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
162,b1_306,"Allow young people out of lockdown early to get country moving, say business experts;Researchers say 4.2 million young adults resuming daily lives could boost economy by £13b while shielding vulnerable groups",2020-04-07,"['behav_science', 'behav_econ']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
163,b1_308,"Coronavirus: We don't have a clear exit strategy, says scientist advising on UK response;Top epidemiologist admits testing will need to be significantly increased for return to normality",2020-04-07,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
164,b1_309,Stricter lockdown now 'will lead to fresh wave of virus';Coronavirus ; Restrictions,2020-04-07,"['herd_immunity', 'spi-b']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
165,b1_31,Smart diet' app that tracks your meals and steps and lets you chat to a nutritionist every day helps slimmers shed a stone in 12 weeks,2020-02-24,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
166,b1_311,Boris Johnson's illness is a message to us all about the true nature of coronavirus;Nothing that has happened so far brings home more clearly that we are in a collective struggle,2020-04-07,['nudge'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
167,b1_312,Every little helps - but this doesn't,2020-04-08,"['nudge', 'nudge']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
168,b1_313,"We don't have a clear exit strategy, says top scientist",2020-04-08,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
169,b1_317,Clear as mud;business commentary Alistair Osborne,2020-04-09,"['nudge', 'nudge']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
170,b1_318,We must be prepared to live with Covid-19;The Cabinet must change its disastrous wartime narrative and treat this crisis for what it really is,2020-04-09,"['herd_immunity', 'herd_immunity', 'behav_science']",0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
171,b1_32,SUPER SLIMMERS 'Smart' diet app could help you shed a stone in 12 weeks,2020-02-24,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
172,b1_320,Some restrictions may be lifted by middle of May;Coronavirus,2020-04-09,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
173,b1_321,The Times view on how to exit the UK lockdown: Which Way Out?;A successful exit strategy will depend on public support. The government should publish its plans and let parliament debate them,2020-04-09,"['herd_immunity', 'behav_science']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
174,b1_323,"UK lockdown will be relaxed for certain age groups and areas first, scientist advising government says;Professor Neil Ferguson of Imperial College London says 'measures will be targeted probably by age, by geography'",2020-04-10,"['behav_science', 'behav_science', 'behav_econ']",0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
175,b1_324,Coronavirus: Expert warns lockdown is causing additional deaths,2020-04-10,"['behav_scientist', 'behav_science']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
176,b1_326,Young people 'should be first to be released from the lockdown',2020-04-10,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
177,b1_327,"I've advised the government to release people in their twenties from lockdown. This is why;Of course, some lives will tragically be lost. But we need those 4.2 million people to return to work, forming a mini-economy run by and for the young",2020-04-10,['behav_econ'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,b1_329,Which Way Out?;A successful exit strategy from the lockdown will depend on public support. The government should publish its plans and let parliament debate them,2020-04-10,"['herd_immunity', 'behav_science']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
179,b1_33,French police focus on pet of pregnant woman mauled to death by dogs;Elisa Pilarski's dog may have joined attack that prosecutors say probably involved several dogs,2020-02-25,['behav_analysis'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,b1_330,How jealous we shall be if the young are let loose before the rest of us,2020-04-10,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181,b1_331,How jealous we shall be if the young are let loose before us,2020-04-10,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
182,b1_332,"How long will the UK coronavirus lockdown last?;Less than 12 hours after the Prime Minister's historic address to the nation, the London Underground was still jammed with commuters",2020-04-10,"['michie', 'behav_change']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
183,b1_333,ESRI research finds 'you will infect others' message most effective in Covid communication,2020-04-11,"['behav_science', 'behav_science', 'behav_science', 'behavioural_fatigue', 'behav_science', 'nudge', 'behav_science', 'nudge']",0,0,0,0,0,0,5,0,0,1,0,0,0,0,2,0,0,0
184,b1_334,Lockdown could be lifted first 'by age and geography',2020-04-11,"['behav_science', 'behav_science', 'behav_econ']",0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
185,b1_335,Expert warns lockdown is causing additional deaths,2020-04-11,"['behav_scientist', 'behav_science']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
186,b1_338,How we live has changed for ever,2020-04-11,"['american_behav_scientists', 'psychologist']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
187,b1_339,Pandemic will for ever transform how we live,2020-04-11,"['american_behav_scientists', 'psychologist']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
188,b1_34,CMA sets up behavioural unit to fight for consumers;Competition watchdog,2020-02-25,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
189,b1_343,SIMON KUPER;OPENING SHOT The pandemic will forever transform how we live,2020-04-11,"['american_behav_scientists', 'psychologist']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
190,b1_344,"Vaccine for virus could be ready by September;Leading scientist '80 per cent' sure drug will worAlice Thomson, Rachel Sylvester Chris Smyth, Oliver Wright k",2020-04-11,['behav_scientist'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
191,b1_346,I've told the government that people under 30 should now be allowed out to work,2020-04-11,['behav_econ'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,b1_347,"Scottish government urged to give people hope by talking about plans to end lockdown;Professor Linda Bauld, from Edinburgh University, said the Government should talk about plans to give people hope the lockdown will end.",2020-04-11,['behav_scientist'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
193,b1_349,You will infect others' drums message home,2020-04-12,"['behav_science', 'behav_science', 'behav_science', 'behavioural_fatigue', 'behav_science', 'nudge', 'behav_science', 'nudge']",0,0,0,0,0,0,5,0,0,1,0,0,0,0,2,0,0,0
194,b1_350,Documents contradict UK government stance on Covid-19 'herd immunity';List of possible interventions included simulating impact of allowing majority to be infectedUK government using confidential patient data in coronavirus responseCoronavirus - latest updatesSee all our coronavirus coverage,2020-04-12,"['herd_immunity', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'halpern', 'behav_insights_team', 'behav_insights_team', 'herd_immunity', 'halpern', 'halpern', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'herd_immunity']",0,0,0,0,0,2,0,0,0,0,0,3,19,0,0,0,0,0
195,b1_351,EXIT PLAN TALK CALL,2020-04-12,['behav_scientist'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
196,b1_352,"How long will the UK coronavirus lockdown last?;As the UK approaches three weeks of lockdown, Dominic Raab has said it is ""too early"" to start lifting restrictions",2020-04-12,"['michie', 'behav_change']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
197,b1_353,FORGET TRENDY NUDGE' THEORISTS. IT'S THE QUEEN WHO INSTINCTIVELY GRASPS OUR LOCKDOWN MOOD,2020-04-13,"['psychology', 'psychology', 'nudge', 'nudge', 'behav_insight', 'behav_insights_team', 'behavioural_fatigue', 'american_behav_scientists', 'nudge', 'nudge', 'american_behav_scientists', 'american_behav_scientists', 'psychology', 'psychology', 'behavioural_fatigue', 'behavioural_fatigue', 'psychologist', 'nudge', 'nudge', 'psychologist', 'nudge']",3,0,0,0,1,1,0,0,0,3,0,0,0,0,7,2,4,0
198,b1_354,The Government is doing everything except what it must to beat coronavirus: apologise;Aggressive and empty non-apologies that infantilise and enrage the public is no cure for the crass mistakes made by our leaders,2020-04-13,"['herd_immunity', 'behav_insights_team']",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
199,b1_355,"For us to listen, those giving orders need to share the pain",2020-04-13,"['behav_science', 'behav_science', 'psychologist', 'psychology', 'psychology']",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0
200,b1_356,The 'Dishy Rishi' outpouring shows unconscious bias,2020-04-13,['behav_scientist'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
201,b1_358,VIBRATING BAND TO STOP YOU TOUCHING YOUR FACE!,2020-04-14,"['behav_insights_team', 'psychology']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
202,b1_359,No 10 faces calls to lift secrecy around Covid-19 advisory group;Scientific Advisory Group for Emergencies provides PM with evidence about UK response Coronavirus - latest updatesSee all our coronavirus coverage,2020-04-14,"['behav_science', 'behav_science', 'herd_immunity']",0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
203,b1_360,LOCKDOWN TIL MAY,2020-04-14,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
204,b1_362,The great communicator,2020-04-15,"['behav_insights_team', 'behav_insight', 'behav_science']",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
205,b1_363,Economists not included in group shaping coronavirus lockdown;The Scientific Advisory Group on Emergencies (Sage) meets in secret and is not hearing about the financial costs of lockdown measures,2020-04-15,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206,b1_364,"The case for hope (when everything seems so hopeless);As the flattening effects of the pandemic prove protracted, the national mood needs nursing too, says Harry de Quetteville he",2020-04-15,"['psychology', 'behav_science', 'psychologist']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
207,b1_365,Why it's still important to feel hope-even when everything seems so hopeless,2020-04-15,"['psychology', 'behav_science']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
208,b1_367,THE Sun SAYS SAYS Covid crunch,2020-04-15,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
209,b1_368,"How long will the UK coronavirus lockdown last?;As the UK passes three weeks of lockdown, Dominic Raab has said restrictions will not be lifted until changes can be ""safely"" made",2020-04-15,"['michie', 'behav_change']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
210,b1_37,"CARNEY VIRUS ALERT AS SHARES NOSEDIVE;WARNING FROM BANK CHIEF AS FTSE SUFFERS £200bn FALL AND 3 MORE UK CASES ARE CONFIRMED ; Don't shut schools, says minister ; as more London cases emerge",2020-02-28,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
211,b1_371,Modelling the virus;FT BIG READ. CORONAVIRUS ; The British committee of experts Sage was created to keep science and politics separate. But critics say the government pays too much attention to epidemiologists and not enough to other important factors. By Jonathan Ford,2020-04-16,"['behav_science', 'herd_immunity', 'spi-b', 'behav_science']",0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1
212,b1_372,Modelling the virus;The British committee of experts Sage was created to keep science and politics separate. But critics say the government pays too much attention to epidemiologists and not enough to other important factors. By Jonathan Ford,2020-04-16,"['behav_science', 'herd_immunity', 'spi-b', 'behav_science']",0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1
213,b1_373,Coronavirus: Social distancing likely to go on long after the lockdown,2020-04-16,"['behav_science', 'behav_science', 'herd_immunity', 'psychology']",0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0
214,b1_374,How the UK's lockdown extension was rubber-stamped on the biggest day of Dominic Raab's political career;The Foreign Secretary chaired a series of virtual meetings with full support for emergency measures continuing,2020-04-16,"['behav_science', 'psychology']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
215,b1_376,"Coronavirus app could help stop spread of covid-19 - but many people will need to use it, Oxford experts say;Widespread and quick use would be key to battling spread of virus, study says",2020-04-16,['behav_econ'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,b1_377,Hundreds of extra deaths not linked to Covid-19,2020-04-16,['behav_scientist'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
217,b1_378,Chryston family to share experience at diabetes online conference;Caleb McCready and mum Louise will help people newly diagnosed with type 1 diabetes at the virtual meeting organised by research charity JDRF.,2020-04-16,"['behav_analysis', 'psychologist']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
218,b1_38,"VIRUS: 3 MORE UK VICTIMS AS CRISIS WIDENS;£200bn WIPED OFF CITY VALUES IN WEEK ; Don't shut schools, says minister ; as the City counts cost of crisis",2020-02-28,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
219,b1_383,Social distancing likely to go on long after the lockdown,2020-04-17,"['behav_science', 'behav_science', 'herd_immunity', 'psychology']",0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0
220,b1_387,Raab points way to 'light at end of the tunnel';Five conditions set before lockdown can be eased,2020-04-17,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
221,b1_39,Release the brake to combat climate change,2020-02-29,"['american_behav_scientists', 'psychologist', 'psychology', 'american_behav_scientists', 'psychologist', 'american_behav_scientists', 'nudge', 'behav_insights_team', 'behav_insights_team']",3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,1,0
222,b1_390,BRITAIN'S MOST TRUSTED NATIONAL NEWSPAPER;CORONAVIRUS SUMMARY,2020-04-17,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223,b1_391,BRITAIN'S MOST TRUSTED NATIONAL NEWSPAPER CORONAVIRUS SUMMARY,2020-04-17,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
224,b1_393,"As lockdown lingers, herd immunity rears its head again;Questions remain over the UK Government's strategy as the number of deaths from Covid-19 continue to rise",2020-04-18,"['herd_immunity', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'herd_immunity', 'behav_science', 'behav_science', 'herd_immunity', 'herd_immunity', 'herd_immunity']",0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0
225,b1_394,Catch a glimpse of world's newest ape,2020-04-18,['behav_analysis'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,b1_395,Silence is not acceptable - ministers must tell us the plan,2020-04-18,['behav_science'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
